오만불손한 나의 그림자,초코냥이,몸정>맘정-소유욕/집착-후회남-상처녀-로판,https://novel.naver.com//webnovel/list?novelId=1127606,"
“내일도 저 애로 들여”

처음 벌어진 파격이었다.
블란쳇의 후계자가 같은 시동을 두 번이나 들인 것은.

안달이 난 고고한 영애들보다 더욱 눈에 띄는 평민 계집은 불손하다.

감히 모든 걸 거짓으로 뒤덮고 들어온 주제에.

“사기를 치려면 제대로 쳤어야지”

빌붙던 영애들은 제게 목적이라도 있었지.

제 앞에서는 인형처럼 웃지도 않고, 울지도 않는 불온한 목적을 품은 맹랑한 계집.
다른 놈의 앞에서는 헤프게도 웃으면서.

그래서 그는 그녀를 짓밟고 무너트렸다.

“날 위해 울어야지, 넌”

너 같은 것은 그저 저가 원하는 대로 울고 슬퍼하고 짖으면 된다.
시한부인 제 삶을 애도하면서.

찬연히 남은 생을 헤아리며 미래를 계획할 것이 아니라.
과거에 머물렀으면 한다. 영원토록.

물론 그런 것은 이뤄지지 않을 일이란 걸 잘 알고 있다.

그래도 성의는 보여야지. 내가 살아 있는 동안만이라도.
더보기
",154,510000,9.65,143,397,3
흑막들의 키워드를 바꾸면,요나,로판,https://novel.naver.com//webnovel/list?novelId=1105608,"
“……돌아왔어.”

정말로 돌아와 버렸다. 자신이 12살이던, 그때 그 시절로.
잿더미로 변해 버린 수도, 그리고 그 한가운데에서 번뜩이고 있는 다섯 쌍의 눈을 마주하는 순간 델리나는 간절히 부르짖었다.
부디, 자신에게 기회를 한 번 더 달라고.

“이게 뭐야? 예비 흑막?”

하지만 왜인지 과거로 다시 돌아온 이후, 어려진 흑막들의 머리 위로 이상한 글자가 보이기 시작한다.

“계략남, 집착남, 대형견남…… 이건 또 뭐고?”

심지어, 그 머리 위에 있는 키워드를 바꿀 수도 있다는데……?

* * *

“뭐든 좋으니까, 저도 대공가에서 후원받게 해 주세요!”

아이들을 흑막으로 만들지 않기 위해서는 가까이에서 지켜볼 필요가 있었다.
이에, 아이들을 후원했던 벨리온 대공을 찾아가 무사히 후원 시험까지 통과하게 되는데…….

“참, 아가씨 정식 후원 이름은 ‘광대’입니다.”
“……응?”

그 후원 이름이 영 이상했다.
더보기
",137,410000,9.87,178,340,7
카이사르의 아들이 되었다,민초냥이,판타지,https://novel.naver.com//webnovel/list?novelId=1090502,"
평범한 직장인이었던 나.
갑작스러운 교통사고 이후 고대 로마에서 환생한다.
근데 잠깐, 내가 누구 아들이라고?
더보기
",289,2480000,9.89,154,395,8
악마 같은 남편에게서 도망치는 법,그린글,계략남-후회남-집착남-소유욕/집착-정주행많은-많이보는로판-로판,https://novel.naver.com//webnovel/list?novelId=1139619,"
나의 가문을 멸하고, 내 아버지의 목을 제 손으로 내려친 남자.
그리고 나의 남편이 된 자, 이오안 프라이드.

그런데 그 원수의 얼굴이 내가 알던 얼굴과 너무나 닮았다.
어린 시절, 아버지에게 매질당하던 그 비천한 노예와.

“왜 네 주인을 모른 척하는 거지?”
“아, 취향이 그쪽이신 줄은 몰랐군요. 물론 기꺼이 따르겠습니다, 부인.”

죽음의 문턱에서 나를 구한 구원자이자, 나를 신앙과도 같이 섬기는 숭배자.
비참했던 제 과거를 숨기려는 기만자이자, 인간 같지 않은 힘을 가진 3구역의 학살자.

“이오안 프라이드, 그자를 조심하십시오.”

감춰진 진실을 알기 위해선 이 기묘한 남자의 정체를 밝혀내야만 한다.
하지만 정체를 파헤치려 할수록 나를 향한 그의 집착은 점점 심해져만 가는데…….

“델핀. 당신을 갖기 위해서라면, 이 하찮은 영혼 따위 몇 번이고 팔겠어.”

악마 같은 그에게서 도망치는 법을, 내가 찾을 수 있을까?
더보기
",127,330000,9.82,144,569,4
내 가시를 만지지 마세요,토오끼,로판,https://novel.naver.com//webnovel/list?novelId=1105614,"
힘들었던 시한부 인생에 종지부를 찍었다.
……고 생각했는데,
왜 고슴도치에 빙의했지?

어쨌거나 처음으로 얻은 건강한 몸!
행복한 고슴도치가 되기로 다짐하지만
그런 세실리아에게는 한 가지 문제가 있었다.
바로, 자신의 수명을 알 수가 없다는 것.

다행히 ‘백호의 수염’이라는 것만 있으면
수명이 무려 50년이나 늘어난단다.

그런데 단순히 은유적 표현인 줄 알았더니…….

“그르르르.”

진짜 백호가 나왔다.

“이걸 노릇노릇하게 구워서 오늘 내 식탁에 내어라.”

게다가 갑자기 사람으로 변하더니
날 고슴도치 통구이로 만들겠다고 선언하는 것이 아닌가!

“도망, 어차피 못 가. 방문 잠겨 있거든.”

‘안 돼! 나 사람이야! 나 죽이면 살인이라고!’
더보기
",125,310000,9.9,150,230,7
회귀한 게이머는 파멸을 거부한다,청빙 최영진,판타지,https://novel.naver.com//webnovel/list?novelId=1073925,"
광란의 메타버스 세계에서, 꿈은 사실이 되고 사실은 꿈이 된다. 
파멸 엔딩을 거부하려는 게이머의 무한 회귀 플레이. 
실존하는 세계와 내가 기억하는 세계 중, 어느 쪽을 택할 것인가?
더보기
",303,1720000,9.58,130,254,17
에덴,황미나,판타지,https://novel.naver.com//webnovel/list?novelId=835165,"
지구멸망 삼천 년 후, 어머니별 지구를 그리워하는 행성인류는 지구탐사대를 결성, 지구로 보냈다. 하지만 그들이 마주한 지구는 낯선 행성일 뿐, 어디에도 에덴의 흔적은 없다. 인간을 거부하며 분노하는 이 낯선 행성에서 지구탐사대는 무엇을 찾는 것일까. 미래일까, 그리움일까, 아니면 분노의 이유일까…….
더보기
",346,190000,9.02,710,982,81
겁도 없이,아방깨비,직진남-집착남-철벽녀-햇살여주-서양로판-로판,https://novel.naver.com//webnovel/list?novelId=1105609,"
처음부터 그에게 선택할 권리는 없었다. “이 여인은 날씨의 여신인 베르체리아고, 우리는 곧 결혼할 겁니다.” 빌어먹을 부랑자 꼴을 하고 나타나서도 그녀를 동정하지 않았다. 자신의 모든 것을 잃게 한 그녀와 결혼을 결정하기까지 했다. 분명 이기적인 자신의 선택이라고 믿었다. “나는 지금 당신을 협박하는 거예요. 라크라한.” 이미 그녀의 덫에 걸려든 주제에. 겁도 없이. 감히 그녀에게 빠져들지 않을 자신이 있었다. 오만하게도 온 순정을 바쳐도 마지않을 사랑에 빠지지 않을 자신이 있었다. “내 지독한 짝사랑을 제발, 끝내줘. 베르체리아.” 결혼 그까짓, 허울인 제도일 뿐이라 했던 자신을 증오하는 데 고작 얼마나 걸렸을까. 그녀의 상처마저도 집착할 줄을 꿈에도 몰랐으니.
더보기
",123,260000,10.0,150,314,3
사상 최강의 양손 투수,RAS,현판,https://novel.naver.com//webnovel/list?novelId=1065742,"
한 손으로만 던지란 법 있어? 
난 양손으로 던진다.
더보기
",200,2430000,9.99,99,198,2
최애를 결혼시키지 못하면 죽습니다,이다란,로코물-능력여주-시한부여주-철벽녀-햇살여주-집착남-까칠남-착각-달달한-힐링-로판,https://novel.naver.com//webnovel/list?novelId=1105616,"
무자각 철벽 vs 무조건 직진 불도저. 과연 최후의 승자는?

수십 번 재독 했던 나의 인생 소설 속에 빙의했다. 그리고 내 최애를 3년 안에 결혼시키지 못하면 죽는 몸이 되어버렸다.

그래. 이렇게 된 거 어쩔 수 없지. 오늘부터 내 목표는 최애의 최측근이 되어서, 그의 피앙세가 되어 줄 좋은 사람을 찾은 뒤, 두 사람의 성대한 결혼식을 추진하는 거다.

그 후에는 최애를 똑 닮은 2세를 돌보며 천년만년 행복한 노후를 보내야지. 좋아, 완벽해!

이로써 나의 원대한 계획은 오늘도 순조롭게……

“제기랄, 너는 늘 나를 충동적으로 만들어.”

순조롭게……

“너는 무엇이든 해도 좋고, 무엇을 원해도 괜찮아.”

순조롭……

“다만 한 가지만은 명심해라. 내 앞에서 다른 사람 이야기는 꺼내지 마. 다른 이에게 시선 주지 마라. 나에게만 집중해.”

…….

잠깐만. 내 최애가 주는 총애가 좀, 이상한 것 같은데?
더보기
",184,390000,9.73,168,360,9
득템왕,더블류K,현판,https://novel.naver.com//webnovel/list?novelId=1105619,"
어느 날, 게임 역사상 가장 비싼 아이템을 먹어버렸다.
더보기
",350,4150000,9.97,72,228,4
S급 던전의 캠핑장 주인,offnun,모험물-치유물-능력여주-냉정남-대형견남-계략남-딸바보-초월적존재-게이트-시원시원한-로판,https://novel.naver.com//webnovel/list?novelId=1113878,"
던전에서 엄마와 오빠를 잃은 유봄. 한강 다리 위에서 삶의 의지를 다잡는 중 갑작스러운 사고로 떨어졌는데, 위기의 순간-

[클래스 : ‘캠핑장 주인’으로 각성했습니다.]

……캠핑? 지금 장난해?

하필 S급 던전에 설립된 캠핑장. 게다가 시스템의 농간으로 꼼짝없이 갇혀 버렸다.
어쩔 수 없이 캠핑장을 꾸려 나가는데……

“제 생명의 은인이시니 이제부터 주인장님의 개가 되겠습니다.”
“처음부터 주인장님을 눈여겨보고 있었습니다. 저희 길드에 가입해 주세요!”
“여기 스모어 키트 추가요~”

이놈의 손님들, 왜 안 돌아가!
더보기
",167,500000,9.88,158,287,3
당신을 놓기로 했다,주여명,회귀물-판타지로맨스-서양로판-나쁜남자-후회남-회귀-로판,https://novel.naver.com//webnovel/list?novelId=1127596,"
“공주, 나와 결혼해줘야겠어.”

지크하트 아스하르트.

어느 날 갑자기 나타난 남자는 쉽게도 내 삶을 휘둘렀다.

남자의 다정한 말 한마디에, 우아한 손짓 하나에 나는 필연적으로 그를 사랑하게 되었다.

그것이 거짓으로 꾸며진 사랑이란 것도 모르고.

***

열 번.

불행으로부터 도망치기 위해 나는 매번 삶을 포기했으며, 때마다 되살아났다.

""내 아이일 리 없지. 공주와 다른 남자의 아이면 몰라도.""
“내가 공주를 사랑하지 않는다는 사실을 슬슬 눈치챌 때가 되지 않았나?”

점점 시간을 거스르며 돌아가던 내게 열 한번째 삶이 다가온다.

“우리, 결혼하지.”

과거, 지크하트가 청혼했던 때로.

그런데, 다시 마주한 남자가 이상하게 바뀌어 있었다.

“나타샤, 당신이 나를 벗어날 방법은 없어.”
“…….”
“원하거든, 내가. 나를 죽도록 싫어하는 당신을.”

당신을 놓은 나를 이제 와 회유하듯.
더보기
",120,560000,9.58,125,304,4
차원이 다른 각성자의 외동아들,페더,판타지,https://novel.naver.com//webnovel/list?novelId=1077048,"
자이안 알레프.

변경백의 아들. 16세. 악마의 재능. 병약한 천재. 추방당한 후계자.

그의 인생을 설명할 수 있는 말은 많다. 그러나 그를 정의할 수 있는 말은 하나 뿐이다.


“괴로워하는 분들을 돕는 건 시간낭비가 아니에요. 전 제가 구할 수 있는 분들을 포기하지 않을 겁니다.”


그는 꺾이지 않는 호구다.
더보기
",210,1160000,9.98,152,323,6
멸망 예정 세계에서 역하렘을 만들어 버렸다,윤시란,아포칼립스-좀비-하렘/역하렘-빙의물-능력남주-츤데레남-뇌섹남-다정남-능력여주-걸크러시-로판,https://novel.naver.com//webnovel/list?novelId=1102248,"
역하렘 소설 속에 빙의한 엘리자베스 키튼.
악녀로서의 역할을 마치고 집으로 돌아가는 일만 남은 줄 알았는데….

“끄르륵. 그어어억.”

엔딩 장면에서 여주가 좀비로 변하더니 남주를 물어 버렸다.

[기존 퀘스트, 〈악녀로 살아남기〉를 폐기합니다.]
[새로운 퀘스트가 부여됩니다!]
[〈멸망 예정 세계에서 살아남기(부제: 좀비를 무찌르고 집에 돌아간다!)〉]

갑작스러운 장르 변경에 집으로 돌아가지 못하는 것도 서러운데,
멸망이라니요? 좀비를 무찌르라니요?
게다가….

“지금 내 주인은 엘리자베스 키튼 공작이니까요.”
“이 인파 속에서 맘 편히 있을 곳이 공작님 옆밖에 없어서요.”
“가지 말고, 그냥 곁에 있어 주면 안 돼요?”
“내가 지켜 줄 테니 걱정하지 마십시오.”

살아남기 위해 모은 원작의 서브 남주들과 북부 대공의 반응이 이상하다.
나, 아무래도 역하렘을 만들어 버린 것 같은데?
더보기
",164,230000,9.87,177,375,11
결국 여주인공이 도망갔다,톰히,책빙의-연하남-츤데레남-까칠남-로판,https://novel.naver.com//webnovel/list?novelId=1119363,"
“넌 내가 샀어. 내 것이고, 난 이제 내 것을 딴 자식들한테 안 뺏겨, 절대로.”

피폐물 소설 속 집착 남주이자, 복수만을 위해 사는 젠 베이커.
데보라는 어떻게든 원작을 피하고 싶었지만 하녀 면접에서 그와 마주하게 되고.

“그럼 일단 첫 번째. 10년 전, 왜 헤더 가문을 그만두고 떠났습니까?”

젠은 자꾸만 면접과 상관없는 질문을 던진다.

“지금 내 앞에 남편 변호를 하는 겁니까.”
“죽은 사람은 스스로를 변호할 수 없는 법이니까요.”

데보라가 결혼했다는 말에 젠은 당황과 분노를 표하다가도
미망인이 되었다는 이야기에 알 수 없는 시선을 보내오는데.

“당신은 호텔로 돌아갈 수 없습니다. 기차를 타는 일도 없을 것이고요.”

고용을 거절하려는 데보라와 어떻게든 그녀를 곁에 두려는 젠.
결국 베이커가에서 일하게 된 데보라는 여주 디아의 불행이라도 막아 보자 한다.

그런데 천하의 나쁜 놈일 젠 베이커가 자꾸 원작과 다른 모습을 보여준다.

“유감스럽게도 난 말로만 사과하는 법을 몰라서.”
“걱정되는 걸 어떻게 막겠습니까?”
“눈을 좋아했습니까?”

그가 좋은 사람인 것 같아서 혼란스러운 데보라.
심지어 그에게서 10년 전에 만났던 소년의 모습이 어른거리고.
데보라의 가슴이 술렁이기 시작한다. 이런 감정, 알고 싶지 않은데.
더보기
",174,340000,9.92,162,435,6
이 결혼은 비극으로 끝나야 한다,카모테로,계략남-상처녀-소유욕/집착-후회남-로판,https://novel.naver.com//webnovel/list?novelId=1132951,"
안시 드 루벨사.
그녀는 복수를 위해 그 남자와 결혼하기로 했다.
아버지를 죽인 오르페 공작가에 들어가
원수의 가문을 철저히 몰락시키기 위해.

다미온 드 오르페.
그는 야망을 위해 그 여자와 결혼하기로 했다.
반려의 죽음을 미리 보는 루벨사의 능력으로
가문을 차지하는 데 수반되는 위협들을 차단하기 위해.

“다미온. 당신은 제 구원이에요.”
“줄곧 좋아했습니다, 안시.”

그녀는 평온을 이유로, 그는 사랑을 이유로 결혼했다.
서로의 진짜 목적은 숨기고서.

붉은 아네모네 부케를 든 안시는 남자의 잘난 얼굴을 바라보며 생각했다.
이 결혼은, 비극으로 끝나야만 한다고.
더보기
",120,250000,9.95,132,362,3
멸망한 세계의 검성,정훈,현판,https://novel.naver.com//webnovel/list?novelId=1055007,"
악몽에 잡아먹힌 세상에서, 손에 칼을 쥐다.
더보기
",301,4910000,9.94,233,520,4
연애편지 쓰다 강해짐,토리셀,판타지,https://novel.naver.com//webnovel/list?novelId=1105620,"
“자, 그럼 지금부터 연애편지를 쓸 테니 어떤 내용이면 될지 이야기해 주세요. 오전에는 뭘 하셨죠?”
“횡베기.”
“그럼 오후에는 뭘 하셨죠?”
“찌르기.”
“저녁……에도 설마 검술 훈련?”
“아닐세.”
“그럼 저녁에는요?”
“유산소.”
이런 미치광이 고용인 같으니.
진짜 못해 먹겠네.
나는 그대로 공작에게 펜을 집어 던졌다.
더보기
",250,3200000,9.98,106,237,5
"살려 줬더니, 집착당하다",윤지은,계략남-환생물-소유욕/집착-로판,https://novel.naver.com//webnovel/list?novelId=1125123,"
평민 약사이자 황태자의 비밀 주치의인 제인.
그녀는 약국에 일어난 불로 인해 하루아침에 목숨을 잃는다.
그리고 정신을 차리자 보인 것은…… 낯선 사람들이었다.

“클레어! 드디어 깨어났구나!”

혼수상태이던 백작가 영애의 몸에 들어왔다는 사실을 깨달은 제인은
문득 자신의 죽음을 예언한 사람이 있었음을 떠올리는데……

“제인을 잃을까 봐 겁이 나서 어떻게 해야 할지 모르겠더군. 정말 끔찍한 악몽이었어.”

그 사람은 바로 ‘예언자의 열병’을 앓고 있던 황태자, 이안이었다.

이렇게 되살아나긴 했지만, 모습이 달라졌으니 알아보진 못하겠지?
그리 예상했으나 황실 연회에서 만난 이안이
놓치지 않겠다는 것처럼 그녀의 손을 꽉 붙들었다.

“그대가 죽어 버린다면 내 삶은 의미가 없어. 다시는 그대를 잃지 않을 거야, 제인.”
더보기
",200,350000,9.88,154,435,1
고인물이 다시 고이는 법,최우진,현판,https://novel.naver.com//webnovel/list?novelId=1080002,"
끝없이 반복되던 지옥을 이젠 끝장내겠다.
더보기
",224,2530000,9.77,67,171,3
게임재벌 갓겜메이커,노마인,현판,https://novel.naver.com//webnovel/list?novelId=1058955,"
썩어 빠진 한국 게임업계를 내가 바꾼다.
더보기
",201,1300000,9.94,128,154,1
구원자의 버킷리스트,바다낭자,판타지,https://novel.naver.com//webnovel/list?novelId=1099147,"
열네 번의 회귀.

구원자는 은퇴를 결심했다.
더보기
",200,2350000,9.77,76,176,2
남주 좀 납치합시다!,단시오,판타지로맨스-술술읽히는-당돌여주-폭스남주-쌍방구원-로판,https://novel.naver.com//webnovel/list?novelId=1136674,"
친구가 쓴 소설 속에 빙의해 버렸다.
남자 주인공을 납치하다가 끔살당하는 조무래기 악역, 비비안 슈미트로!

원작에 따르면 비비안을 죽이고 탈출한 남주, 칼리스는
여자 주인공과 운명적인 만남을 갖는다.
즉, 스토리가 흘러가기 위해서는 반드시 남주를 납치해야 하는 상황!

결국 어쩔 수 없이 남주를 납치한 다음
그를 잘 달랜 뒤 풀어 주려고 하는데 문제가 생겼다.

‘칼리스의 생김새를 모르잖아!’

그래서 일단 닥치는 대로 미남이란 미남은 다 납치했다.
혹시라도 납치한 남자들에게 보복이라도 당할까 봐
초호화 잠자리와 음식은 물론, 온갖 편의 시설을 갖추기까지!
그리고 남주가 아니라고 판명될 경우에는 안전한 곳에 풀어 주었다.

그런데 이게 웬걸?
예상치 못하게 이상한 놈들이 꼬이기 시작한다?

“슬슬 제 변장을 알아보시고 잡아가지 않으시면 어쩌나 했는데, 아직 먹히네요. 기뻐요, 비비안.”

나에게 납치당하기 위해 매번 다른 사람으로 변장하는 멜피스부터.

“여태 납치했던 미남들의 얼굴 순위를 매겼을 때 나는 몇 위인가?”

제 발로 잡혀 와서 어울리지 않게 외모 자랑을 늘어놓는 원작의 악역, 디트리히.

“이런 격렬한 관심 표현은 또 처음인데. 납치하고 싶을 만큼 내가 좋은 거야? 너, 귀엽다.”

남장하고 있던 탓에 나에게 납치당한 후 대뜸 친구 하자며 들이대는 원작의 여주, 루도비카까지!

열렬히 찾고 있는 남주는 어디 가고 순 이상한 사람들만 주변으로 모여든다.
이거…… 이대로 괜찮은 걸까?
더보기
",137,650000,9.83,136,323,4
버려진 신부를 탐하는 자는,정은초,소유욕/집착-계약관계-순정남-로판,https://novel.naver.com//webnovel/list?novelId=1125117,"
“첫눈에 반했다고 하면, 개연성이 생깁니까?”

망해 가는 웨식스 왕국의 왕녀, 라일라.
피가 귀한 성씨를 지녔지만 형제들은 모두 가지고 있는 조율 능력을 타고나지 못해
마찬가지로 망해 가는 왕국의 7왕자와의 약혼식을 앞두고 있다.

애초에 희망 따위 없다고 생각은 했지만
약혼식을 올리기도 전에 난봉꾼 성향을 보이는 상대 때문에 앞길이 더 막막해진 그때였다.
그 의뭉스러운 ‘구원자’가 나타난 건.

“도망치십시오. 도움이 필요하다면 제가 손을 내밀어 드릴 테니.”

안 그래도 약혼을 받아들이기 힘들어하는 라일라에게 기꺼이 손을 내밀어 주겠다고 하는 남자, 밀레이.
하필 첫사랑과 이름도 같다.
강력한 사이코키네시스 능력자이자 행킨 제국의 황태자인 에이드리언 레인스와.
그러니까, 자신이 죽일 뻔한 그 남자와.

그래서 처음엔 경계했지만, 라일라는 밀레이의 손을 잡는다.
7왕자와 파혼하고 고국인 웨식스로 도망치기 위해서.

그가 바로 제 첫사랑인 에이드리언이라는 사실을 모르는 채.
더보기
",200,270000,9.98,117,389,2
그렇게 시작된 당신의 후회는,설매향,소유욕/집착-까칠남-후회남-상처녀-로판,https://novel.naver.com//webnovel/list?novelId=1125111,"
“당신은 날 죄인으로 만들어. 알아?”

분명 서로 사랑했다고 생각했고. 여전히 당신을 사랑하지만.
우리를 부부로 묶어주는 것이 죄책감과 부채감이라면.

“우리…… 헤어져요.”

그래서 서로가 불행한 삶을 살 수밖에 없는 거라면.
모두가 행복해지는 결말을 위해 당신을 놓아주기로 한다.

“……루이사. 잠시 생각할 시간을 갖자.”

예상치 못한 이혼 이야기에 에드워드는 당황하고.
자신이 루이사의 손에 빛나는 삶을 쥐여 주기 위해 달려온 시간 동안
그녀는 자신을 하염없이 기다리며 메말라 간 것을 깨닫는다.

“내 연구를, 회사를 줄게. 내가 가진 전부야.
내 모든 걸 줄 테니 제발 여기 있어 줘.”

사랑하는 남편, 에드워드 앨런의 애처로운 모습이
고요했던 루이사의 얼굴에 파문을 일으켰다.

“당신은 가만히 앉아서 날 손짓으로 부리기만 해.
난 그런 당신의 옆에서 무엇이든 해다 바칠 테니.”

에드워드는 언제나 필사적으로 살아왔고, 지금도 마찬가지였다.
아내를 붙잡아야 했다. 아내가 없다면 자신이 사는 의미도 없었다.

그러니 정말로, 그는 모든 것을 내던질 수 있었다.
더보기
",139,310000,9.75,105,275,1
"이별해 주세요, 제발!",우수빈,로판,https://novel.naver.com//webnovel/list?novelId=1127581,"
‘내가 빙의한 소설이 뭔지 모르겠다.’

천덕꾸러기 황녀 리타니아.
정석 로판 소설이라면 빙의자인 자신에게 주어진 선택지는 적당한 남자에게 계약 결혼을 제안하여 원작의 흐름을 벗어나 쾌적하고 안락한 삶을 누리는 것일 터인데.

“저와 결혼해 주시겠습니까?”

첫 만남에 대뜸 청혼해오는 수상한 남자가 있다?
게다가 이 남자, 너무 아름답다.
이 세계가 로판이라면 응당 남주여야 할 미모를 지녔으면서, 개연성은 어디에다 팔아먹고 뜬금없이 제게 청혼을 한단 말인가.

“우리는 오늘 처음 만났잖아요. 무슨 결혼을 해요?”

리타니아가 황당한 얼굴로 묻자, 오르비스는 느리게 눈을 깜박였다.

“아, 그렇군요. ‘이번’에는 처음이었지요.”

기이하게 빛나는 푸른 눈동자. 남자의 동공이 세로로 찢어지며 입가에 묘한 미소가 떠올랐다.
온몸에 소름이 돋았다. 리타니아는 그제야 자신이 어떤 소설에 빙의한 것인지 깨달았다.
인간의 감정을 모르는 용의 사랑을 받아, 천재지변이나 마찬가지인 용의 애정 표현 때문에 자신에게 소중한 모든 것을 잃고 결국엔 그 자신마저 불구가 되어 삶을 포기하는.

‘막장 피폐물!’

그녀가 죽어 가는 순간에야 비로소 후회라는 감정을 이해하게 된 용이 다시 한번 기회를 달라며 애정을 구걸하는, 기다리는 것은 새드엔딩뿐인 꿈도 희망도 없는 이야기의 주인공이었다!
더보기
",125,380000,9.93,119,353,6
당신의 죽음을 위해 살아가겠습니다,사하람,궁중로맨스-서양풍-걸크러시-무심녀-상처녀-순정남-후회남-복수-쌍방구원-신분차이-로판,https://novel.naver.com//webnovel/list?novelId=1125125,"
사랑하는 가족이 몰살당했다. 남편이자 황제인 클레디우스의 음모였다.
아이를 떠나보내야 했다. 태어난 지 사흘 만이었다. 남편에게선 어떤 위로도 들을 수 없었다. 
그날 이후로 일라이드의 세상은 온통 검었다. 
표현할 수 없는 추모와 애도로 가득한 삶. 견뎌내고 버텨내기 위해서 현숙한 황후를 연기해왔다.
하지만 미처 알아차리지 못했다. 
일라이드가 참아내는 동안 저편에서 푸른 여명이 밝아오고 있다는 사실을. 살아남은 하나의 인연이 다가오고 있다는 사실을.

***

“이러다 제가 ‘햇빛이 어둡다’라고 말하면 어둡다고 여길 참인가요?”

“오늘부터 그렇게 생각하겠습니다.”

일라이드는 실없는 소리를 넘겨버리듯 피식 웃었지만, 리벨은 웃지 않았다. 설마 이 사람은 진심으로 여기는 건가?

“황후 폐하께서 말씀하시는 모든 것이 저에게는 규칙이고 법입니다.”

일라이드가 어두움을 빛이라고 말한다면, 리벨의 세계에 존재하는 모든 어둠이 조각나고 찬란하게 빛날 것이라고. 리벨은 그렇게 믿어 의심치 않았다.

“그대는 꼭…… 내가 세상 전부인 것처럼 말하는군요.”

“안 됩니까?”

***

꺼져가는 불길 속에서 잿빛 매가 날갯짓하니,
고개를 들고 불을 지펴 세상을 향해 비상하라.
눈부시도록 아름다운 오월의 날에…….
더보기
",230,380000,10.0,100,377,1
"망했다, 남캐에 빙의하다니!",김선유,궁중로맨스-책빙의-걸크러시-로판,https://novel.naver.com//webnovel/list?novelId=1119360,"
술김에 절친이 알려 준 빙의술을 따라 했다가 진짜로 로판 소설에 빙의해 버렸다.
그것도 서브 남주 뮤젤로.

절친을 데리고 현생으로 돌아가려 했지만, 어느새 소설 남주 클라우스를 사랑하게 된 뮤젤.

그는 결심한다.
보좌관으로서 클라우스를 훌륭한 황제로 만들기로.

그런데.

“뮤젤, 혹시 키스는 해 봤어?”
“네? 아, 아뇨…….”
“내가 처음이어야겠어.”

남주 클라우스가 여주 에반젤린도, 악녀 엘프리데도 아닌
보좌관인 뮤젤에게 다가가기 시작한다.

“나랑 정식으로 교제해 줘, 뮤젤.”
“……!”
“다시 한번 말하지만, 오랫동안 생각한 일이다. 넌 내게 무척 특별한 사람이야.”

스스로가 보잘것없어서 그를 거절하지만 그는 지치지도 않고 자꾸만 다가온다.
그 사랑에 뮤젤은 조금씩 흔들리기 시작하는데…….
더보기
",126,650000,9.8,132,227,10
최종보스의 구원자가 되었다,심씀,판타지,https://novel.naver.com//webnovel/list?novelId=1077045,"
내가 읽던 소설 속 페이크 최종 보스, 그레이스 유클리드. 
그녀를 살려야 한다.
더보기
",226,2240000,9.83,117,244,5
"사랑하는 당신에게, 나의 황홀한 악몽을 드립니다",스캠퍼,인기상승-정주행많은-로판,https://novel.naver.com//webnovel/list?novelId=1127599,"
(*이 소설은 가상의 시대와 장소를 배경으로 하며, 오컬트 및 호러 요소가 다수 포함되어 있습니다.)

마녀의 딸로 태어난 라일라는 태어날 때부터
‘봐서는 안되는 것’을 보는 능력을 가지고 있었다.

보고 싶지 않지만 보이고, 듣고 싶지 않지만 들린다.
강력한 영매이지만 보고 듣는 것밖에 할 수 없는 그녀의 삶은 공포 그 자체였다.

마을에서 배척을 당하며 혼자 살아가던 그녀의 앞에 돌연 나타난 남자, 유스타르 하이언모리크.
시어로우 왕국의 왕제이자, 기사단 ‘텐티넬라’의 총본부장인 그는 라일라의 남다른 눈과 귀를 원한다.

왕의 명령으로 유스타르와 표면상 부부가 된 라일라는 그와 페어를 이루어
시어로우 왕국의 섬뜩한 기현상들을 해결하고, 그 대가로 막대한 보수와 명예, 그리고 자유를 얻고자 하는데.

왕은 무엇을 꾸미고 있으며, 유스타르는 무엇을 숨기고 있는 것일까?

그리고 라일라 본인조차 알지 못하는 최초의 비밀은 무엇일까?
더보기
",202,360000,10.0,191,571,7
암살 가문의 천재 어쌔신,체나,판타지,https://novel.naver.com//webnovel/list?novelId=1119793,"
처음부터 시엔의 죄는 오직 하나뿐이었다.
약함.

불패의 신화를 쌓아 올린 대륙 최강의 기사, 반신의 경지에 도달한 대마법사, 천벌의 대행자라 불리는 최고 수석 이단심문관…….
제국의 가장 위대한 영웅들을 굴복시킬 만큼 강했지만, 정작 제국 그 자체를 쓰러뜨릴 만큼 강하지는 못했던 죄.

다시 돌아온 암살자의 속죄는 그렇게 시작되었다.
더보기
",200,2650000,9.79,62,182,0
